id_desdobramento_3;cd_desdobramento_3;nome
2522;0;SERVI
2523;6;TRANSFERONCIA DA DELEGA
2524;1;DEMAIS DELEGA
2525;1;OUTRAS DELEGA
2526;0;CONTRIBUI
2527;0;CONTRIBUI
2528;4;PARTICIPA
2529;1;ROYALTIES MONIMOS PELA PRODU
2530;4;ROYALTIES MONIMOS PELA PRODU
2531;4;CONTRIBUI
2532;0;OUTORGA DOS SERVI
2533;1;COMPENSA
2534;1;CONTRIBUI
2535;0;COMPENSA
2536;0;CONTRIBUI
2537;0;ADICIONAL ? CONTRIBUI
2538;0;INSCRI
2539;2;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
2540;1;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
2541;1;PRESTA
2542;1;MULTAS PREVISTAS EM LEGISLA
2543;0;OPERA
2544;1;OPERA
2545;2;OPERA
2546;0;SERVI
2547;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
2548;1;OPERA
2549;0;REMUNERA
2550;1;MULTAS PREVISTAS EM LEI POR INFRA
2551;3;OPERA
2552;0;ALIENA
2553;0;TRANSFERONCIA DA COMPENSA
2554;0;MULTAS PREVISTAS NA LEGISLA
2555;1;MULTAS PREVISTAS NA LEGISLA
2556;0;ALIENA
2557;0;ALIENA
2558;0;RESTITUI
2559;0;RESTITUI
2560;0;AMORTIZA
2561;0;AMORTIZA
2562;0;RESTITUI
2563;2;RESTITUI
2564;2;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
2565;0;TRANSFERONCIAS DE INSTITUI
2566;0;TRANSFERONCIA DE CONVONIOS DE INSTITUI
2567;1;RECEITA INTRAOR
2568;1;RECEITA INTRAOR
2569;0;RECEITA INTRAOR
2570;0;RECEITA INTRAOR
2571;0;DEDU
2572;3;DEDU
2573;0;DEDU
2574;4;DEDU
2575;4;DEDU
2576;1;DEDU
2577;2;RESULTADO DO BANCO CENTRAL - DEMAIS OPERA
2578;1;REMUNERA
2579;6;DEDU
2580;1;DEDU
2581;1;RECEITAS DE ALIENA
2582;0;RECEITA INTRAOR
2583;2;CONTRIBUI
2584;2;TAXA DE FISCALIZA
2585;0;IMPOSTO SOBRE OPERA
2586;0;CONTRIBUI
2587;0;CONTRIBUI
2588;1;CONTRIBUI
2589;1;OUTRAS CONTRIBUI
2590;1;DELEGA
2591;0;DELEGA
2592;0;DELEGA
2593;0;CONTRIBUI
2594;0;DELEGA
2595;1;DELEGA
2596;6;CONTRIBUI
2597;5;CONTRIBUI
2598;1;CONTRIBUI
2599;0;EXPLORA
2600;1;CONTRIBUI
2601;0;ROYALTIES EXCEDENTES PELA PRODU
2602;5;CONTRIBUI
2603;1;CONTRIBUI
2604;0;OUTRAS CONTRIBUI
2605;0;CONTRIBUI
2606;1;CONTRIBUI
2607;0;PETRALEO - REGIME DE PARTILHA DE PRODU
2608;1;BANUS DE ASSINATURA DE CONTRATO DE PARTILHA DE PRODU
2609;1;ROYALTIES PELA PRODU
2610;0;EXPLORA
2611;0;COMPENSA
2612;0;CONCESSCO, PERMISSCO, AUTORIZA
2613;1;UTILIZA
2614;1;REMUNERA
2615;2;REMUNERA
2616;0;COMPENSA
2617;0;PARTICIPA
2618;1;COMPENSA
2619;0;MULTAS PREVISTAS EM LEGISLA
2620;0;PRESTA
2621;5;OPERA
2622;3;COTA-PARTE ROYALTIES - COMPENSA
2623;1;RETORNO DE OPERA
2624;2;TRANSFERONCIAS DE CONVONIO DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
2625;1;MULTAS DECORRENTES DE SENTEN
2626;2;OPERA
2627;1;COTA-PARTE DO FUNDO DE PARTICIPA
2628;0;ALIENA
2629;0;ALIENA
2630;7;COTA-PARTE DA CONTRIBUI
2631;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
2632;0;RESTITUI
2633;1;RESTITUI
2634;0;RESTITUI
2635;1;AMORTIZA
2636;2;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
2637;1;RESTITUI
2638;0;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS ? REPASSES FUNDO A FUNDO BLOCO INVESTIMENTO DAS A
2639;0;TRANSFERONCIAS DE OUTRAS INSTITUI
2640;1;TRANSFERONCIA FINANCEIRA DO ICMS - DESONERA
2641;0;APORTES PERIADICOS PARA AMORTIZA
2642;0;APORTES PERIADICOS PARA COMPENSA
2643;0;RECEITA INTRAOR
2644;0;RECEITA INTRAOR
2645;1;RECEITA INTRAOR
2646;0;RECEITA INTRAOR
2647;0;RECEITA INTRAOR
2648;1;RECEITA INTRAOR
2649;1;RECEITA INTRAOR
2650;1;RECEITA INTRAOR
2651;0;RECEITA INTRAOR
2652;0;RECEITA INTRAOR
2653;2;DEDU
2654;3;DEDU
2655;3;DEDU
2656;1;DEDU
2657;6;DEDU
2658;0;RECEITA INTRAOR
2659;0;RECEITA INTRAOR
2660;1;DEDU
2661;0;CONTRIBUI
2662;1;CONTRIBUI
2663;0;DIREITO DE USO DA IMAGEM E DE REPRODU
2664;1;DELEGA
2665;0;SERVI
2666;1;DELEGA
2667;0;SERVI
2668;4;CONTRIBUI
2669;1;CONTRIBUI
2670;0;ROYALTIES MONIMOS PELA PRODU
2671;7;CONTRIBUI
2672;8;CONTRIBUI
2673;4;ROYALTIES MONIMOS PELA PRODU
2674;0;ROYALTIES MONIMOS PELA PRODU
2675;6;CONTRIBUI
2676;1;COTA-PARTE DA CONTRIBUI
2677;0;CONTRIBUI
2678;1;CONTRIBUI
2679;4;REMUNERA
2680;0;OUTRAS DELEGA
2681;0;VARIA
2682;1;VARIA
2683;1;ENCARGOS LEGAIS PELA INSCRI
2684;0;PARTICIPA
2685;0;OPERA
2686;1;OUTRAS OPERA
2687;0;SERVI
2688;0;RETORNO DE OPERA
2689;2;COTA-PARTE DA COMPENSA
2690;1;MULTAS PREVISTAS NA LEGISLA
2691;0;OPERA
2692;1;ALIENA
2693;1;ALIENA
2694;0;ALIENA
2695;1;INDENIZA
2696;1;ALIENA
2697;5;COTA-PARTE ROYALTIES PELA PARTICIPA
2698;1;OUTRAS INDENIZA
2699;2;RESTITUI
2700;1;RESTITUI
2701;0;RESTITUI
2702;1;RESTITUI
842;2;ADICIONAL ICMS - FUNDO ESTADUAL DE COMBATE ? POBREZA
843;0;TAXAS DE INSPE
844;0;TAXAS DE FISCALIZA
845;0;TAXA DE CONTROLE E FISCALIZA
846;0;TAXA DE CONTROLE E FISCALIZA
847;1;IMPOSTO SOBRE A IMPORTA
848;0;IMPOSTOS SOBRE O PATRIMANIO
849;2;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICOPIOS NCO-CONVENIADOS
850;1;IMPOSTO SOBRE OPERA
851;1;CONTRIBUI
852;3;"IMPOSTO SOBRE TRANSMISSCO ""CAUSA MORTIS"" E DOA"
853;1;ROYALTIES PELA EXPLORA
854;0;SERVI
855;0;DELEGA
856;0;SERVI
857;2;CONTRIBUI
858;3;CONTRIBUI
859;0;DELEGA
860;0;RECEITA DE SERVI
861;1;CONTRIBUI
862;1;CONTRIBUI
863;0;COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVA
864;3;ROYALTIES MONIMOS PELA PRODU
865;0;CONTRIBUI
866;2;CONTRIBUI
867;0;PARTICIPA
868;0;CONTRIBUI
869;0;CONTRIBUI
870;1;CONTRIBUI
871;1;CONTRIBUI
872;2;FOROS, LAUDOMIOS E TARIFAS DE OCUPA
873;1;OUTORGA DE DIREITOS DE USO DE RECURSOS HODRICOS
874;0;EXPLORA
875;2;CONCESSCO DE FLORESTAS NACIONAIS - DEMAIS VALORES
876;0;OUTRAS CONTRIBUI
877;0;VALORES MOBILI?RIOS
878;1;TRANSFERONCIAS DE CONVONIO DA UNICO PARA O SISTEMA ENICO DE SAEDE - SUS
879;3;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE ASSISTONCIA SOCIAL
880;0;OUTRAS TRANSFERONCIAS MULTIGOVERNAMENTAIS
881;1;TRANSFERONCIAS DO EXTERIOR
882;1;TRANSFERONCIA DE CONVONIOS DO EXTERIOR
883;0;TRANSFERONCIAS DE PESSOAS FOSICAS
884;1;TRANSFERONCIAS PROVENIENTES DE DEPASITOS NCO IDENTIFICADOS
885;1;RESERVA GLOBAL DE REVERSCO
886;0;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE - SUS
887;1;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
888;0;OUTRAS TRANSFERONCIAS DE RECURSOS FUNDO A FUNDO
889;0;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - MERCADO INTERNO
890;0;OPERA
891;6;OPERA
892;1;SERVI
893;0;TRANSFERONCIA DA COTA-PARTE DA COMPENSA
894;0;OPERA
895;1;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - MERCADO EXTERNO
896;1;REMUNERA
897;1;TRANSFERONCIAS DE ESTADOS A CONSARCIOS PEBLICOS
898;4;OPERA
899;0;ALIENA
900;0;TRANSFERONCIAS CORRENTES
901;0;TRANSFERONCIAS DA UNICO E DE SUAS ENTIDADES
902;0;PARTICIPA
903;0;ALIENA
904;8;COTA-PARTE DO IMPOSTO SOBRE OPERA
905;1;ALIENA
906;2;ALIENA
907;1;TRANSFERONCIAS DE CONVONIO DOS MUNICOPIOS PARA O SISTEMA ENICO DE SAEDE - SUS
908;1;RESTITUI
909;0;AMORTIZA
910;2;TRANSFERONCIA DE RECURSOS DO SUS ? ATEN
911;1;OUTRAS RESTITUI
912;0;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS - BLOCO INVESTIMENTOS NA REDE DE SERVI
913;0;TRANSFERONCIAS DE INSTITUI
914;1;BENS, DIREITOS E VALORES PERDIDOS EM FAVOR DO PODER PEBLICO
915;1;APORTES PERIADICOS PARA AMORTIZA
916;0;COMPENSA
917;0;RECEITA INTRAOR
918;0;RECEITA INTRAOR
919;0;RECEITA INTRAOR
920;0;RECEITA INTRAOR
921;9;RECEITA INTRAOR
922;0;RECEITA INTRAOR
923;1;RECEITA INTRAOR
924;1;RECEITA INTRAOR
925;1;RECEITA INTRAOR
926;2;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS DESTINADAS A PROGRAMAS DE EDUCA
927;2;DEDU
928;3;DEDU
929;1;DEDU
930;0;DEMAIS RECEITAS DE CAPITAL ESPECOFICAS DE E/DF/M
931;0;DEDU
932;1;DEDU
933;1;DEDU
934;0;RECEITA INTRAOR
935;0;RECEITA INTRAOR
936;4;ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE ? POBREZA
937;1;TAXAS DE INSPE
938;3;CONTRIBUI
939;1;TAXA DE CONTROLE E FISCALIZA
940;1;IMPOSTO SOBRE A EXPORTA
941;2;IMPOSTO SOBRE OPERA
942;0;CONTRIBUI
943;0;CONTRIBUI
944;1;OUTRAS CONTRIBUI
945;0;CONTRIBUI
946;1;CONTRIBUI
947;0;OUTROS VALORES MOBILI?RIOS
948;1;DIREITO DE USO DA IMAGEM E DE REPRODU
949;1;SERVI
950;1;DELEGA
951;1;DELEGA
952;0;CONTRIBUI
953;3;CONTRIBUI
954;9;OUTRAS DELEGA
955;0;DEMAIS DELEGA
956;6;CONTRIBUI
957;0;CONTRIBUI
958;1;CONTRIBUI
959;0;CONTRIBUI
960;1;ROYALTIES EXCEDENTES PELA PRODU
961;2;CONTRIBUI
962;9;CONTRIBUI
963;2;CONTRIBUI
964;1;CONTRIBUI
965;1;CONTRIBUI
966;0;ALUGUIS, ARRENDAMENTOS, FOROS, LAUDOMIOS, TARIFAS DE OCUPA
967;1;ALUGUIS E ARRENDAMENTOS
968;0;CONTRIBUI
969;0;COTA-PARTE DA CONTRIBUI
970;0;CONTRIBUI
971;0;CONCESSCO DE USO DO POTENCIAL DE ENERGIA HIDR?ULICA
972;1;CONTRIBUI
973;0;CONTRIBUI
974;1;CONCESSCO DE FLORESTAS NACIONAIS - VALOR MONIMO
975;1;ADICIONAL ? CONTRIBUI
976;1;OUTRAS RECEITAS IMOBILI?RIAS
977;0;DEMAIS RECEITAS DE CONCESSCO FLORESTAL
978;0;EXPLORA
979;0;CONTRIBUI
980;4;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE COMBATE ? FOME
981;0;RESERVA GLOBAL DE REVERSCO
982;0;TRANSFERONCIAS DOS ESTADOS, DISTRITO FEDERAL, E DE SUAS ENTIDADES
983;0;TRANSFERONCIAS DE RECURSOS DESTINADOS A PROGRAMAS DE EDUCA
984;0;TRANSFERONCIAS DOS ESTADOS - ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
985;4;OPERA
986;7;OPERA
987;5;OUTRAS PARTICIPA
988;0;MULTAS PREVISTAS NA LEGISLA
989;0;TRANSFERONCIAS DE ESTADOS A CONSARCIOS PEBLICOS
990;0;TRANSFERONCIA DE CONVONIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
991;0;OUTRAS OPERA
992;3;COTA-PARTE DO FUNDO DE PARTICIPA
993;4;COTA-PARTE DO FUNDO DE PARTICIPA
994;0;MULTA POR DESCUMPRIMENTO DE OBRIGA
995;1;INDENIZA
996;0;INDENIZA
997;3;COTA-PARTE ROYALTIES - COMPENSA
998;4;COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODU
999;0;TRANSFERONCIAS DOS MUNICOPIOS E DE SUAS ENTIDADES
1000;1;TRANSFERONCIAS DOS MUNICOPIOS E DE SUAS ENTIDADES
1001;0;TRANSFERONCIAS DE MUNICOPIOS A CONSARCIOS PEBLICOS
1002;0;AMORTIZA
1003;0;RESTITUI
1004;1;RESTITUI
1005;1;AMORTIZA
1006;3;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? VIGIL?NCIA EM SAEDE
1007;3;TRANSFERONCIA DE RECURSOS DO SUS ? VIGIL?NCIA EM SAEDE
1008;1;RESTITUI
1009;1;RESTITUI
1010;1;RESSARCIMENTO AO REGIME GERAL DE PREVIDONCIA SOCIAL - RGPS
1011;1;TRANSFERONCIAS DE OUTRAS INSTITUI
1012;1;DEPASITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR)
1013;0;TRANSFERONCIAS DE CONVONIOS DA UNICO E DE SUAS ENTIDADES
1014;1;APORTES PERIADICOS PARA COMPENSA
1015;1;RECEITA INTRAOR
1016;0;RECEITA INTRAOR
1017;1;RECEITA INTRAOR
1018;0;RECEITA INTRAOR
1019;0;TRANSFERONCIAS DE CONVONIOS DOS MUNICOPIOS E DE SUAS ENTIDADES
1020;0;DEDU
1021;3;DEDU
1022;3;DEDU
1023;1;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
1024;0;DEDU
1025;0;DEDU
1026;1;RESULTADO DO BANCO CENTRAL - OPERA
1027;0;RECEITA INTRAOR
1028;0;RECEITA INTRAOR
1029;1;RECEITA INTRAOR
1030;1;DEDU
1031;1;DEDU
1032;1;DEDU
1033;1;TAXA DE FISCALIZA
1034;1;TAXAS PELA PRESTA
1035;0;IMPOSTO SOBRE A EXPORTA
1036;0;IMPOSTO SOBRE A RENDA DE PESSOA JURODICA - IRPJ - LOQUIDA DE INCENTIVOS
1037;1;IMPOSTO SOBRE A RENDA DE PESSOA JURODICA - IRPJ - LOQUIDA DE INCENTIVOS
1038;0;CONTRIBUI
1039;2;IMPOSTO SOBRE A PROPRIEDADE DE VEOCULOS AUTOMOTORES
1040;1;CONTRIBUI
1041;0;OUTRAS CONTRIBUI
1042;1;IMPOSTO SOBRE OPERA
1043;1;SERVI
1044;0;OUTORGA DE DIREITO DE USO OU DE EXPLORA
1045;0;ROYALTIES PELA EXPLORA
1046;0;CESSCO DE DIREITOS
1047;0;CESSCO DO DIREITO DE OPERACIONALIZA
1048;0;SERVI
1049;0;DELEGA
1050;0;SERVI
1051;0;DELEGA
1052;0;DELEGA
1053;1;DELEGA
1054;1;CONTRIBUI
1055;2;CONTRIBUI
1056;5;CONTRIBUI
1057;5;CESSCO DO DIREITO DE EXPLORA
1058;4;CONTRIBUI
1059;0;CONTRIBUI
1060;0;OUTRAS DELEGA
1061;0;PETRALEO - REGIME DE CONCESSCO
1062;1;BANUS DE ASSINATURA DO CONTRATO DE CONCESSCO
1063;1;ROYALTIES MONIMOS PELA PRODU
1064;1;CONTRIBUI
1065;1;CONTRIBUI
1066;1;PARTICIPA
1067;2;PARTICIPA
1068;0;CONTRIBUI
1069;1;CONTRIBUI
1070;1;CONTRIBUI
1071;3;PARTICIPA
1072;4;ROYALTIES EXCEDENTES PELA PRODU
1073;3;CONTRIBUI
1074;1;OUTORGA DE DIREITOS DE EXPLORA
1075;0;OUTORGA DE DIREITOS DE USO DE RECURSOS HODRICOS
1076;2;UTILIZA
1077;1;OUTRAS CONCESS?ES FLORESTAIS - VALOR MONIMO
1078;1;INSCRI
1079;6;JUROS SOBRE O CAPITAL PRAPRIO
1080;2;TRANSFERONCIAS DE RECURSOS DA COMPLEMENTA
1081;1;CONTRIBUI
1082;0;BARREIRAS TCNICAS AO COMRCIO EXTERIOR
1083;1;TRANSFERONCIAS DE PESSOAS FOSICAS
1084;0;TRANSFERONCIAS PROVENIENTES DE DEPASITOS NCO IDENTIFICADOS
1085;2;ANUS DE SUCUMBONCIA
1086;2;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE EDUCA
1087;0;OUTRAS TRANSFERONCIAS DA UNICO
1088;0;MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICA
1089;1;MULTAS PREVISTAS NA LEGISLA
1090;0;OPERA
1091;1;CONCESSCO DE AVAIS, GARANTIAS E SEGUROS
1092;1;OUTROS SERVI
1093;9;OUTRAS TRANSFERONCIAS DE CONVONIO DOS ESTADOS
1094;1;ALIENA
1095;1;ALIENA
1096;0;INDENIZA
1097;1;ALIENA
1098;0;AMORTIZA
1099;1;TRANSFERONCIAS DE MUNICOPIOS A CONSARCIOS PEBLICOS
1100;0;OUTRAS INDENIZA
1101;0;AMORTIZA
1102;0;RESTITUI
1103;0;OUTRAS RESTITUI
1104;1;TRANSFERONCIAS DE INSTITUI
1105;0;RESSARCIMENTO AO REGIME GERAL DE PREVIDONCIA SOCIAL - RGPS
1106;3;TRANSFERONCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA NACIONAL DE ALIMENTA
1107;9;OUTRAS TRANSFERONCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCA
1108;0;TRANSFERONCIAS ADVINDAS DE EMENDAS PARLAMENTARES INDIVIDUAIS
1109;5;RECEITA INTRAOR
1110;1;RECEITA INTRAOR
1111;2;DEDU
1112;2;DEDU
1113;2;DEDU
1114;0;DEDU
1115;1;DEDU
1116;1;DEDU
1117;1;DEDU
1118;1;RECEITA INTRAOR
1119;5;IMPOSTO SOBRE VENDAS A VAREJO DE COMBUSTOVEIS LOQUIDOS E GASOSOS (IVVC)
1120;0;TAXAS PELA PRESTA
1121;0;IMPOSTOS, TAXAS E CONTRIBUI
1122;1;IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICOPIOS CONVENIADOS
1123;1;IMPOSTO SOBRE A RENDA DE PESSOA FOSICA - IRPF
1124;0;IMPOSTOS SOBRE A PRODU
1125;0;CONTRIBUI
1126;0;CONTRIBUI
1127;4;"IMPOSTO SOBRE TRANSMISSCO ""INTER VIVOS"" DE BENS IMAVEIS E DE DIREITOS REAIS SOBRE IMAVEIS"
1128;0;CONTRIBUI
1129;1;OUTORGA DE DIREITO DE USO OU DE EXPLORA
1130;0;DELEGA
1131;0;DELEGA
1132;0;SERVI
1133;1;DELEGA
1134;1;TARIFA AEROPORTU?RIA
1135;2;ADICIONAL SOBRE TARIFA AEROPORTU?RIA
1136;1;DELEGA
1137;0;CONTRIBUI
1138;1;CONTRIBUI
1139;1;SERVI
1140;0;CONTRIBUI
1141;3;DELEGA
1142;0;CONTRIBUI
1143;7;CONCESSCO DE LICEN
1144;2;PAGAMENTO PELA RETEN
1145;2;ROYALTIES MONIMOS PELA PRODU
1146;1;CONTRIBUI
1147;0;ROYALTIES EXCEDENTES PELA PRODU
1148;2;ROYALTIES EXCEDENTES PELA PRODU
1149;4;ROYALTIES EXCEDENTES PELA PRODU
1150;3;CONTRIBUI
1151;0;CONTRIBUI
1152;2;CONTRIBUI
1153;0;PETRALEO - REGIME DE CESSCO ONEROSA
1154;0;CONTRIBUI
1155;1;OUTRAS CONTRIBUI
1156;0;CONTRIBUI
1157;0;EXPLORA
1158;0;ROYALTIES PELA PRODU
1159;4;ROYALTIES PELA PRODU
1160;0;OUTORGA DE DIREITOS DE EXPLORA
1161;2;CONTRIBUI
1162;0;EXPLORA
1163;1;CONCESSCO DE USO DO POTENCIAL DE ENERGIA HIDR?ULICA
1164;0;CONTRIBUI
1165;1;CONTRIBUI
1166;1;CONTRIBUI
1167;0;CONTRIBUI
1168;0;JUROS E CORRE
1169;3;REMUNERA
1170;0;CONTRAPARTIDA DE SUBVEN
1171;1;CONTRAPARTIDA DE SUBVEN
1172;9;OUTRAS TRANSFERONCIAS DE CONVONIOS DA UNICO
1173;0;TRANSFERONCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
1174;1;TRANSFERONCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
1175;1;TOTULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - MERCADO INTERNO
1176;0;OPERA
1177;1;OPERA
1178;0;OUTRAS OPERA
1179;2;SERVI
1180;1;COTA-PARTE DA COMPENSA
1181;0;MULTAS PREVISTAS NA LEGISLA
1182;0;OPERA
1183;0;TRANSFERONCIAS DE ESTADOS DESTINADAS ? ASSISTONCIA SOCIAL
1184;1;TRANSFERONCIAS DE CONVONIO DOS ESTADOS PARA O SISTEMA ENICO DE SAEDE - SUS
1185;5;OPERA
1186;6;OPERA
1187;1;OUTRAS OPERA
1188;0;ALIENA
1189;1;ALIENA
1190;0;INDENIZA
1191;2;ALIENA
1192;0;RESTITUI
1193;1;RESTITUI
1194;1;RESTITUI
1195;1;AMORTIZA
1196;0;AMORTIZA
1197;0;AMORTIZA
1198;1;RESTITUI
1199;4;TRANSFERONCIA DE RECURSOS DO SUS ? ASSISTONCIA FARMACOUTICA
1200;1;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
1201;1;TRANSFERONCIAS DO SAL?RIO-EDUCA
1202;1;OUTRAS TRANSFERONCIAS DOS MUNICOPIOS
1203;4;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? GESTCO E DESENVOLVIMENTO DE TECNOLOGIAS EM SAEDE NO SUS
1204;0;TRANSFERONCIAS DE OUTRAS INSTITUI
1205;2;ALIENA
1206;1;RECEITA INTRAOR
1207;7;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE
1208;0;RECEITA INTRAOR
1209;0;RECEITA INTRAOR
1210;0;DEDU
1211;2;DEDU
1212;3;DEDU
1213;0;DEDU
1214;0;TRANSFERONCIAS DE CONVONIOS DE INSTITUI
1215;0;DEDU
1216;0;TRANSFERONCIAS DE PESSOAS FOSICAS - ESPECOFICAS DE ESTADOS, DF E MUNICOPIOS
1217;0;DEDU
1218;1;RESGATE DE TOTULOS DO TESOURO
1219;0;DEDU
1220;0;DEDU
1221;0;RECEITA INTRAOR
1222;1;CONTRIBUI
1223;3;IMPOSTO SOBRE SERVI
1224;1;TAXA DE CONTROLE E FISCALIZA
1225;0;TAXA DE CONTROLE E FISCALIZA
1226;0;IMPOSTO SOBRE A IMPORTA
1227;4;IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - VINCULADOS ? IMPORTA
1228;0;IMPOSTOS SOBRE OPERA
1229;0;CONTRIBUI
1230;1;OUTROS VALORES MOBILI?RIOS
1231;0;RECEITA AGROPECU?RIA
1232;1;RECEITA AGROPECU?RIA
1233;1;SERVI
1234;2;DELEGA
1235;0;SERVI
1236;6;TRANSFERONCIA DA DELEGA
1237;1;DEMAIS DELEGA
1238;1;OUTRAS DELEGA
1239;0;CONTRIBUI
1240;0;CONTRIBUI
1241;4;PARTICIPA
1242;1;ROYALTIES MONIMOS PELA PRODU
1243;4;ROYALTIES MONIMOS PELA PRODU
1244;4;CONTRIBUI
1245;0;OUTORGA DOS SERVI
1246;1;COMPENSA
1247;1;CONTRIBUI
1248;0;COMPENSA
1249;0;CONTRIBUI
1250;0;OUTRAS CONCESS?ES FLORESTAIS
1251;0;ADICIONAL ? CONTRIBUI
1252;3;SUPRESSCO VEGETAL NO INTERIOR DAS FLORESTAS NACIONAIS
1253;0;INSCRI
1254;5;JUROS DE TOTULOS DE RENDA
1255;2;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE EDUCA
1256;1;TRANSFERONCIAS DE RECURSOS DO FUNDO DE MANUTEN
1257;6;TRANSFERONCIAS DE CONVONIOS DA UNICO DESTINADAS A PROGRAMAS DE MEIO AMBIENTE
1258;1;PRESTA
1259;1;OUTRAS RECEITAS - PRIM?RIAS
1260;1;MULTAS PREVISTAS EM LEGISLA
1261;1;OUTRAS TRANSFERONCIAS DA UNICO
1262;0;TRANSFERONCIAS DE CONVONIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
1263;1;TRANSFERONCIA DE RECURSOS DO FUNDO PENITENCI?RIO NACIONAL - FUPEN
1264;0;OPERA
1265;1;OPERA
1266;1;EMPRSTIMOS COMPULSARIOS
1267;2;OPERA
1268;0;SERVI
1269;9;OUTRAS TRANSFERONCIAS DECORRENTES DE COMPENSA
1270;0;TRANSFERONCIA DE RECURSOS DO ESTADO PARA PROGRAMAS DE SAEDE - REPASSE FUNDO A FUNDO
1271;1;OPERA
1272;0;CONCESSCO DE AVAIS, GARANTIAS E SEGUROS
1273;0;REMUNERA
1274;1;MULTAS PREVISTAS EM LEI POR INFRA
1275;3;OPERA
1276;1;TRANSFERONCIAS DA UNICO E DE SUAS ENTIDADES
1277;0;ALIENA
1278;0;TRANSFERONCIA DA COMPENSA
1279;0;MULTAS PREVISTAS NA LEGISLA
1280;1;MULTAS PREVISTAS NA LEGISLA
1281;0;ALIENA
1282;0;ALIENA
1283;0;TRANSFERONCIA DE CONVONIOS DOS MUNICOPIOS E DE SUAS ENTIDADES
1284;0;RESTITUI
1285;0;RESTITUI
1286;0;AMORTIZA
1287;0;AMORTIZA
1288;1;TRANSFERONCIA DE RECURSOS DO SISTEMA ENICO DE SAEDE - SUS - REPASSES FUNDO A FUNDO
1289;0;RESTITUI
1290;2;RESTITUI
1291;2;TRANSFERONCIAS DE RECURSOS DO SISTEMA ENICO DE SAEDE ? SUS DESTINADOS ? ATEN
1292;0;TRANSFERONCIAS DE INSTITUI
1293;0;TRANSFERONCIA DE CONVONIOS DE INSTITUI
1294;1;RESSARCIMENTO POR OPERADORAS DE SEGUROS PRIVADOS DE ASSISTONCIA A SAEDE
1295;1;REVERSCO DE GARANTIAS
1296;0;BENS, DIREITOS E VALORES INCORPORADOS AO PATRIMANIO PEBLICO
1297;0;DEPASITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR)
1298;1;RECEITA INTRAOR
