id_unidade_orc;ano_exercicio;cd_unidade_orc;id_grupo_administracao;grupo_administracao;id_administracao;administracao;nome
1939;2007;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
1940;2007;4411;4;FUNDOS;4;FUNDOS;FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE
1941;2007;2411;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
1942;2013;1591;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO DOS VALES DO JEQUITINHONHA E MUCURI E DO NORTE DE MINAS
1943;2013;1991;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RESERVA DE CONTINGENCIA
1944;2013;2011;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
1945;2013;4551;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS
1946;2013;4531;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
1947;2013;2231;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
1948;2013;2351;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
1949;2013;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
1950;2014;1271;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CULTURA
1951;2014;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
1952;2014;4341;4;FUNDOS;4;FUNDOS;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M
1953;2014;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DEFESA SOCIAL
1954;2014;1551;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
1955;2014;1531;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
1956;2014;1915;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRANSFERENCIAS DO ESTADO A EMPRESAS
1957;2014;1931;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
1958;2014;2011;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
1959;2014;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
1960;2014;2231;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
1961;2014;2411;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
1962;2014;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
1963;2015;1011;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS
1964;2015;1301;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO  DE TRANSPORTES  E OBRAS PUBLICAS
1965;2015;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
1966;2015;4601;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DOS DIREITOS DO IDOSO
1967;2015;9999;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EMG - ADMINISTRACAO DIRETA
1968;2015;4481;4;FUNDOS;4;FUNDOS;FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
1969;2015;4521;4;FUNDOS;4;FUNDOS;FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
1970;2015;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TRABALHO E DESENVOLVIMENTO SOCIAL
1971;2015;1501;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
1972;2015;1911;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS
1973;2015;4541;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
1974;2015;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
1975;2015;2281;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
1976;2015;3051;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
1977;2015;3151;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;RADIO INCONFIDENCIA LTDA.
1978;2015;4041;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
1979;2015;4111;4;FUNDOS;4;FUNDOS;FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
1980;2005;2301;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
1981;2005;4141;4;FUNDOS;4;FUNDOS;FUNDO PENITENCIARIO ESTADUAL
1982;2006;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
1983;2006;1071;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
1984;2006;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
1985;2006;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
1986;2006;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
1987;2006;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
1988;2006;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
1989;2013;2441;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
1990;2008;2111;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO RURAL MINEIRA - RURALMINAS
1991;2008;2181;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CLOVIS SALGADO
1992;2008;2201;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS - IEPHA
1993;2008;1251;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS
1994;2008;2251;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
1995;2009;1911;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS
1996;2009;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL
1997;2009;1461;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
1998;2009;1941;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
1999;2002;1041;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE ALCADA DO ESTADO DE MINAS GERAIS
2000;2002;1071;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
2001;2002;1081;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DO ESTADO DE MINAS GERAIS
2002;2002;1121;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DA CASA CIVIL DO ESTADO DE MINAS GERAIS
2003;2002;1211;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DA JUSTICA E DE DIREITOS HUMANOS
2004;2002;4421;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
2005;2002;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIENCIA E  TECNOLOGIA
2006;2002;4391;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE RECUPERACAO DO PATRIMONIO HISTORICO, ARTISTICO E ARQUITETONICO
2007;2002;1281;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES
2008;2002;1301;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TRANSPORTES E OBRAS PUBLICAS
2009;2002;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
2010;2002;1351;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE HABITACAO E DESENVOLVIMENTO URBANO
2011;2002;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
2012;2002;1371;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
2013;2002;1915;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRANSFERENCIAS DO ESTADO A EMPRESAS
2014;2002;2011;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
2015;2002;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
2016;2011;2261;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EZEQUIEL DIAS
2017;2012;1091;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA
2018;2012;4091;4;FUNDOS;4;FUNDOS;FUNDO PARA A INFANCIA E A ADOLESCENCIA
2019;2012;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
2020;2007;2251;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
2021;2012;1521;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CONTROLADORIA-GERAL DO ESTADO
2022;2011;2321;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
2023;2009;4441;4;FUNDOS;4;FUNDOS;FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2024;2009;4461;4;FUNDOS;4;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA
2025;2009;4501;4;FUNDOS;4;FUNDOS;FUNDO DE EQUALIZACAO DO ESTADO DE MINAS GERAIS
2026;2005;3041;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
2027;2005;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
2028;2005;4181;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2029;2011;2421;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
2030;2011;4041;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO REGIONAL DO JAIBA
2031;2011;4341;4;FUNDOS;4;FUNDOS;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO MG
2032;2012;2161;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EDUCACIONAL CAIO MARTINS
2033;2012;1191;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE FAZENDA
2034;2011;1031;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
2035;2009;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
2036;2004;1121;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DA CASA CIVIL
2037;2004;4121;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
2038;2004;2151;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HELENA ANTIPOFF
2039;2004;5151;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;RADIO INCONFIDENCIA LTDA.
2040;2004;1171;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE RECURSOS HUMANOS E ADMINISTRACAO
2041;2012;4111;4;FUNDOS;4;FUNDOS;FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2042;2003;9901;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RECEITA GERAL DO ESTADO
2043;2003;1401;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
2044;2003;1431;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE GOVERNO E DE ASSUNTOS MUNICIPAIS
2045;2003;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2046;2003;1511;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS
2047;2003;4081;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO URBANO
2048;2009;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
2049;2009;4101;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE HABITACAO
2050;2009;1141;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS NO RIO DE JANEIRO
2051;2011;4531;4;FUNDOS;4;FUNDOS;FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
2052;2012;1251;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS
2053;2012;4251;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
2054;2012;2261;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO EZEQUIEL DIAS
2055;2012;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
2056;2012;2351;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2057;2012;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
2058;2004;1231;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO
2059;2004;2241;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2060;2004;2271;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2061;2004;2321;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
2062;2004;1371;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL
2063;2004;2381;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
2064;2010;2091;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE
2065;2004;5051;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
2066;2004;2101;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO ESTADUAL DE FLORESTAS
2067;2010;4541;4;FUNDOS;4;FUNDOS;FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS
2068;2002;1241;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DA SEGURANCA PUBLICA
2069;2002;9901;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;RECEITA GERAL DO ESTADO
2070;2002;4431;4;FUNDOS;4;FUNDOS;FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
2071;2003;1031;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
2072;2003;2051;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;COMISSAO DE DESENVOLVIMENTO DO VALE DO JEQUITINHONHA
2073;2006;4151;4;FUNDOS;4;FUNDOS;FUNDO DE ASSISTENCIA AO TURISMO
2074;2006;1231;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO
2075;2007;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
2076;2007;2141;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
2077;2009;2181;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CLOVIS SALGADO
2078;2002;2121;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS
2079;2002;2231;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
2080;2002;2281;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
2081;2002;2311;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;UNIVERSIDADE ESTADUAL DE MONTES CLAROS
2082;2002;2321;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
2083;2002;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
2084;2002;5051;5;EMPRESAS DEPENDENTES;5;EMPRESAS SUBVENCIONADAS;EMPRESA DE PESQUISA AGROPECUARIA DE MG
2085;2002;5111;5;EMPRESAS DEPENDENTES;5;EMPRESAS SUBVENCIONADAS;EMPRESA MINEIRA DE TURISMO
2086;2002;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
2087;2002;4171;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
2088;2003;4061;4;FUNDOS;4;FUNDOS;FUNDO PRO-FLORESTA
2089;2009;2201;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS - IEPHA
2090;2009;1221;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR
2091;2009;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
2092;2005;2271;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2093;2005;2281;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
2094;2005;1321;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE SAUDE
2095;2005;4331;4;FUNDOS;4;FUNDOS;FUNDO DE DESENVOLVIMENTO METROPOLITANO
2096;2005;1341;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;COORDENADORIA DE APOIO E ASSISTENCIA A PESSOA DEFICIENTE
2097;2005;2361;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS
2098;2003;2071;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
2099;2003;4111;4;FUNDOS;4;FUNDOS;FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
2100;2003;5111;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA MINEIRA DE TURISMO
2101;2008;2371;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO MINEIRO DE AGROPECUARIA
2102;2008;4401;4;FUNDOS;4;FUNDOS;FUNDO ESTADUAL DE PROMOCAO DOS DIREITOS HUMANOS
2103;2005;2421;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
2104;2005;1941;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2105;2004;2411;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
2106;2004;4431;4;FUNDOS;4;FUNDOS;FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
2107;2004;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DEFESA SOCIAL
2108;2004;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL E ESPORTES
2109;2004;3051;5;EMPRESAS DEPENDENTES;5;EMPRESA EST. DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
2110;2012;1411;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE TURISMO
2111;2012;2421;2;AUTARQUIAS E FUNDAÇÕES;2;AUTARQUIAS;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
2112;2012;1501;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
2113;2011;1111;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
2114;2011;1251;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS
2115;2011;1441;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
2116;2011;1451;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DEFESA SOCIAL
2117;2011;1521;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;CONTROLADORIA-GERAL DO ESTADO
2118;2011;1531;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
2119;2008;1481;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL
2120;2004;2181;2;AUTARQUIAS E FUNDAÇÕES;3;FUNDACOES;FUNDACAO CLOVIS SALGADO
2121;2004;1351;1;ADMINISTRACAO DIRETA;1;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE HABITACAO E DESENVOLVIMENTO URBANO
