id_unidade_orc,sqa_unidade_orcam,ano_exercicio,cd_unidade_orc,id_grupo_administracao,grupo_administracao,id_administracao,administracao,nome
1785,1437.0,2012,2101,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
1786,832.0,2007,4471,4,FUNDOS,4,FUNDOS,FUNDO MAQUINAS PARA O DESENVOLVIMENTO-FUNDOMAQ
1787,833.0,2007,4481,4,FUNDOS,4,FUNDOS,FUNDO DE PARCERIAS PUBLICO-PRIVADAS DO ESTADO DE MINAS GERAIS
1788,739.0,2007,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
1789,742.0,2007,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
1790,755.0,2007,2171,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
1791,834.0,2007,1931,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
1792,975.0,2008,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
1793,220.0,2003,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
1794,1098.0,2009,4471,4,FUNDOS,4,FUNDOS,FUNDO MAQUINAS PARA O DESENVOLVIMENTO-FUNDOMAQ
1795,1107.0,2009,1531,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
1796,446.0,2005,2051,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,COMISSAO DE DESENVOLVIMENTO DO VALE DO JEQUITINHONHA
1797,447.0,2005,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
1798,463.0,2005,4101,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE HABITACAO
1799,465.0,2005,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
1800,468.0,2005,5111,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA MINEIRA DE TURISMO
1801,483.0,2005,2161,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EDUCACIONAL CAIO MARTINS
1802,485.0,2005,2171,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE ARTE DE OURO PRETO
1803,486.0,2005,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
1804,1546.0,2012,1561,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CIDADE ADMINISTRATIVA
1805,1550.0,2012,1581,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TRABALHO E EMPREGO
1806,1333.0,2011,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
1807,1336.0,2011,2431,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE
1808,1348.0,2011,4141,4,FUNDOS,4,FUNDOS,FUNDO PENITENCIARIO ESTADUAL
1809,1350.0,2011,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
1810,1450.0,2012,3151,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,RADIO INCONFIDENCIA LTDA.
1811,1456.0,2012,4171,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL
1812,1457.0,2012,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
1813,1264.0,2011,1051,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA MILITAR DO ESTADO DE MINAS GERAIS
1814,1265.0,2011,1071,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,GABINETE MILITAR DO GOVERNADOR DO ESTADO DE MINAS GERAIS
1815,331.0,2004,2141,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
1816,348.0,2004,1201,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E COORDENACAO GERAL
1817,229.0,2003,2311,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE ESTADUAL DE MONTES CLAROS
1824,509.0,2005,2261,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EZEQUIEL DIAS
1825,512.0,2005,5261,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,TRANSPORTES METROPOLITANOS DE BELO HORIZONTE S.A.
1826,980.0,2009,2011,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
1827,982.0,2009,1021,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS
1828,984.0,2009,2041,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,LOTERIA DO ESTADO DE MINAS GERAIS
1829,1006.0,2009,2111,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO RURAL MINEIRA - RURALMINAS
1830,1007.0,2009,4111,4,FUNDOS,4,FUNDOS,FUNDO DE FOMENTO E DESENVOLVIMENTO SOCIOECONOMICO DO ESTADO DE MINAS GERAIS
1831,1479.0,2012,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
1832,1486.0,2012,2321,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
1833,1495.0,2012,2381,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS
1834,1498.0,2012,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
1835,1357.0,2011,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
1836,70.0,2002,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
1837,357.0,2004,1241,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SEGURANCA PUBLICA
1838,368.0,2004,5261,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,TREM METROPOLITANO DE BELO  HORIZONTE S.A.
1839,382.0,2004,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
1840,387.0,2004,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
1841,394.0,2004,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
1842,395.0,2004,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
1843,1402.0,2011,1631,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA-GERAL
1844,306.0,2004,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
1845,309.0,2004,2071,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
1846,315.0,2004,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
1847,320.0,2004,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
1848,1258.0,2010,2451,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,"FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
1849,1399.0,2011,9999,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EMG - ADMINISTRACAO DIRETA
1850,27.0,2002,1201,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE PLANEJAMENTO E COORDENACAO GERAL
1851,103.0,2002,3151,5,EMPRESAS DEPENDENTES,5,EMPRESAS SUBVENCIONADAS,RADIO INCONFIDENCIA LTDA.
1852,138.0,2002,4081,4,FUNDOS,4,FUNDOS,FUNDO DE DESENVOLVIMENTO URBANO
1853,139.0,2002,4071,4,FUNDOS,4,FUNDOS,FUNDO SOMMA
1854,155.0,2003,5051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
1855,677.0,2006,4401,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROMOCAO DOS DIREITOS HUMANOS
1856,700.0,2006,1101,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,OUVIDORIA-GERAL DO ESTADO DE MINAS GERAIS
1857,74.0,2002,2141,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS
1858,78.0,2002,2181,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CLOVIS SALGADO
1859,87.0,2002,2301,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ESTADO DE MINAS GERAIS
1860,97.0,2002,2401,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE GEOCIENCIAS APLICADAS
1861,99.0,2002,2421,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
1862,126.0,2002,4051,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO A INDUSTRIALIZACAO
1863,127.0,2002,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO MG"
1864,1499.0,2012,4451,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
1865,1025.0,2009,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
1866,1031.0,2009,2211,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO TV MINAS CULTURAL E EDUCATIVA
1867,1036.0,2009,2241,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
1868,1039.0,2009,2251,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
1869,1040.0,2009,4251,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
1870,1043.0,2009,2261,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO EZEQUIEL DIAS
1871,1049.0,2009,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
1872,1056.0,2009,2331,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DE MINAS GERAIS
1873,530.0,2005,1351,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE HABITACAO E DESENVOLVIMENTO URBANO
1874,534.0,2005,2371,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE AGROPECUARIA
1875,548.0,2005,4391,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE RECUPERACAO DO PATRIMONIO HISTORICO, ARTISTICO E ARQUITETONICO"
1876,165.0,2003,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
1877,177.0,2003,4121,4,FUNDOS,4,FUNDOS,FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS
1878,185.0,2003,3151,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,RADIO INCONFIDENCIA LTDA.
1879,930.0,2008,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
1880,932.0,2008,4451,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR
1881,934.0,2008,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
1882,941.0,2008,4411,4,FUNDOS,4,FUNDOS,FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE
1883,942.0,2008,4381,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES
1884,943.0,2008,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO MG"
1885,948.0,2008,2421,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS
1886,556.0,2005,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
1887,562.0,2005,4431,4,FUNDOS,4,FUNDOS,FUNDO DE PREVIDENCIA DO ESTADO DE MINAS GERAIS
1888,564.0,2005,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DEFESA SOCIAL
1889,570.0,2005,1511,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA CIVIL DO ESTADO DE MINAS GERAIS
1890,464.0,2005,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
1891,399.0,2004,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
1892,408.0,2004,4411,4,FUNDOS,4,FUNDOS,FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE ASSENTAMENTOS AGRARIOS
1893,307.0,2004,4061,4,FUNDOS,4,FUNDOS,FUNDO PRO-FLORESTA
1894,314.0,2004,1091,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,PROCURADORIA GERAL DE JUSTICA
1895,1507.0,2012,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M"
1896,1279.0,2011,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
1897,1282.0,2011,1401,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS
1898,1295.0,2011,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
1899,1296.0,2011,1561,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,CIDADE ADMINISTRATIVA
1900,373.0,2004,2281,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
1901,383.0,2004,2331,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DE MINAS GERAIS
1902,427.0,2004,1941,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
1903,211.0,2003,2251,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS
1904,212.0,2003,4251,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL
1905,958.0,2008,1941,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO
1906,968.0,2008,4521,4,FUNDOS,4,FUNDOS,FUNDO DE UNIVERSALIZACAO DO ACESSO A SERVICOS DE TELECOMUNICACAO EM MINAS GERAIS
1907,1187.0,2010,4271,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE APOIO A INDUSTRIA CINEMATOGRAFICA
1908,1194.0,2010,2321,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS
1909,1205.0,2010,2391,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS
1910,1125.0,2010,3041,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE MINAS GERAIS
1911,1131.0,2010,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
1912,1134.0,2010,2071,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS
1913,1145.0,2010,1111,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM BRASILIA
1914,1172.0,2010,1221,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,"SECRETARIA DE ESTADO DE CIENCIA, TECNOLOGIA E ENSINO SUPERIOR"
1915,1176.0,2010,2241,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
1916,637.0,2006,2231,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
1917,644.0,2006,1261,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE EDUCACAO
1918,650.0,2006,4271,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE APOIO A INDUSTRIA CINEMATOGRAFICA
1919,651.0,2006,2281,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
1920,658.0,2006,4321,4,FUNDOS,4,FUNDOS,"FUNDO ESTADUAL DE PREVENCAO, FISCALIZACAO E REPRESSAO DE ENTORPECENTES"
1921,662.0,2006,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
1922,665.0,2006,2371,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE AGROPECUARIA
1923,672.0,2006,9901,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RECEITA GERAL DO ESTADO
1924,673.0,2006,1911,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.FAZENDA-ENCARGOS DIVERSOS
1925,674.0,2006,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
1926,1230.0,2010,1461,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO
1927,1240.0,2010,1931,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,EGE SEC.REC.HUMANOS E ADMINISTRACAO-OUTROS ENCARGOS
1928,1248.0,2010,1541,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCOLA DE SAUDE PUBLICA DO ESTADO DE MINAS GERAIS
1929,845.0,2008,2011,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
1930,854.0,2008,3051,5,EMPRESAS DEPENDENTES,5,EMPRESA EST. DEPENDENTES,EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS
1931,856.0,2008,2061,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO JOAO PINHEIRO
1932,865.0,2008,2091,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO ESTADUAL DO MEIO AMBIENTE
1933,1576.0,2013,1251,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,POLICIA MILITAR DO ESTADO DE MINAS GERAIS
1934,1582.0,2013,4291,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE SAUDE
1935,1588.0,2013,1441,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS
1936,1605.0,2013,4421,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE DEFESA DE DIREITOS DIFUSOS
1937,1609.0,2013,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
1938,760.0,2007,1191,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE FAZENDA
1939,809.0,2007,1411,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE TURISMO
1940,810.0,2007,4411,4,FUNDOS,4,FUNDOS,FUNDO ROTATIVO DE FOMENTO A AGRICULTURA FAMILIAR E DE VIABILIZACAO DE
1941,813.0,2007,2411,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE TERRAS DO ESTADO DE MINAS GERAIS
1942,1618.0,2013,1591,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DESENVOLVIMENTO DOS VALES DO JEQUITINHONHA E MUCURI E DO NORTE DE MINAS
1943,1627.0,2013,1991,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,RESERVA DE CONTINGENCIA
1944,1628.0,2013,2011,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS
1945,1630.0,2013,4551,4,FUNDOS,4,FUNDOS,FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS
1946,1634.0,2013,4531,4,FUNDOS,4,FUNDOS,FUNDO DE INCENTIVO A INOVACAO TECNOLOGICA
1947,1648.0,2013,2231,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,ADMINISTRACAO DE ESTADIOS DO ESTADO DE MINAS GERAIS
1948,1659.0,2013,2351,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,UNIVERSIDADE DO ESTADO DE MINAS GERAIS
1949,1661.0,2013,2371,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE AGROPECUARIA
1950,1728.0,2014,1271,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE CULTURA
1951,1731.0,2014,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
1952,1735.0,2014,4341,4,FUNDOS,4,FUNDOS,"FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M"
1953,1739.0,2014,1451,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE DEFESA SOCIAL
1954,1760.0,2014,1551,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,DEPARTAMENTO DE TRANSITO DE MINAS GERAIS
1955,1762.0,2014,1531,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE ESPORTES E DA JUVENTUDE
2359,1758.0,2014,4181,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DE  DESENVOLVIMENTO DE COMUNIDADES
2360,1788.0,2014,2101,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO ESTADUAL DE FLORESTAS
2361,1797.0,2014,2201,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS
2362,1800.0,2014,2241,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,INSTITUTO MINEIRO DE GESTAO DAS AGUAS
2363,1803.0,2014,2271,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS
2364,1820.0,2014,2441,2,AUTARQUIAS E FUNDAC?ES,2,AUTARQUIAS,AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA
2365,1821.0,2014,2451,2,AUTARQUIAS E FUNDAC?ES,3,FUNDACOES,"FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS"
2366,1828.0,2014,4581,4,FUNDOS,4,FUNDOS,FUNDO ESTADUAL DO CAFE
2367,1858.0,2015,1031,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS
2368,1864.0,2015,4441,4,FUNDOS,4,FUNDOS,FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE MINAS GERAIS
2369,1869.0,2015,1161,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,ESCRITORIO  DE REPRESENTACAO DO GOVERNO DO ESTADO DE MINAS GERAIS EM SAO PAULO
2370,1879.0,2015,1321,1,ADMINISTRACAO DIRETA,1,ADMINISTRACAO DIRETA,SECRETARIA DE ESTADO DE SAUDE
